id;name;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365;number_of_reviews_ltm;license
6399512;Luminoso junto a la playa;26521943;Alice;Sant Martí;el Poblenou;41,39857;2,20558;Entire home/apt;176;1;66;22/07/2022;0,76;22;191;18;HUTB-000264
6461376;En pleno Eixample junto a Sagrada Familia;26521943;Alice;Eixample;la Sagrada Família;41,40249;2,17388;Entire home/apt;203;1;67;28/08/2022;0,87;22;197;20;HUTB-001044
6521856;Nice apartment next to Sagrada Familia;26521943;Alice;Eixample;la Sagrada Família;41,4011;2,17557;Entire home/apt;163;1;126;07/09/2022;1,63;22;160;40;HUTB-001043
6536977;2 bdr with private terrace in Gracia;26521943;Alice;Gràcia;la Vila de Gràcia;41,39996;2,15917;Entire home/apt;232;1;34;04/09/2022;0,45;22;192;19;HUTB-002384
7066477;Sunny Private Terrace Penthouse in Gracia;26521943;Alice;Gràcia;la Vila de Gràcia;41,39972;2,15777;Entire home/apt;172;1;231;06/09/2022;2,98;22;189;67;HUTB-002388
7125211;Dúplex cerca de Plaza España;26521943;Alice;Sants-Montjuïc;la Bordeta;41,37336;2,14137;Entire home/apt;269;1;11;28/08/2022;0,18;22;192;8;HUTB-010438
7125860;In Poblenou, private terrace and beach;26521943;Alice;Sant Martí;el Poblenou;41,39982;2,20685;Entire home/apt;208;1;54;28/08/2022;0,71;22;195;27;HUTB-003698
7126261;Enjoy this private terrace next to the beach;26521943;Alice;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41,40038;2,20747;Entire home/apt;276;1;37;03/08/2022;0,49;22;193;12;HUTB-003691
7126414;Magnífico apartamento con terraza;26521943;Alice;Sants-Montjuïc;Hostafrancs;41,37336;2,14199;Entire home/apt;214;1;23;04/09/2022;0,3;22;225;9;HUTB-010458
13571420;GREAT for TELEWORKING. Next to Plaza Espanya;26521943;Alice;Sants-Montjuïc;Hostafrancs;41,37368;2,14177;Entire home/apt;159;1;396;09/09/2022;5,58;22;222;127;HUTB-010440
22094381;GREAT for TELEWORKING. Next to Plaza España.;26521943;Alice;Sants-Montjuïc;Hostafrancs;41,37351;2,14298;Entire home/apt;193;1;144;01/09/2022;2,68;22;229;43;HUTB-010443
49455076;Poblenou Beach two bedroom apartment;26521943;Alice;Sant Martí;el Poblenou;41,39989;2,20514;Entire home/apt;210;1;28;05/09/2022;1,98;22;187;23;HUTB-003690
7507823;Habitación en centro de Barcelona;26555090;Isabel;Eixample;l'Antiga Esquerra de l'Eixample;41,38726;2,15615;Private room;20;1;0;;;1;0;0;
23577159;DOUBLE ROOM IN THE CENTER OF BARCELONA;26613490;Rodrigo;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;41,38617;2,17797;Private room;39;31;17;20/08/2021;0,32;3;345;0;
24178710;LARGE ROOM AND LIVINGROOM WITH ALOT SUNLIGHT!!!;26613490;Rodrigo;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;41,38656;2,17627;Private room;80;31;6;16/09/2019;0,16;3;364;0;
38517261;COZY lNDIVIDUAL BEDROOM!!;26613490;Rodrigo;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;41,38592;2,17699;Private room;17;31;1;25/08/2021;0,08;3;344;0;
36503003;lightfull flat in old city;26615521;Guillaume;Ciutat Vella;el Raval;41,38073;2,16525;Entire home/apt;90;31;3;27/08/2022;0,87;1;19;3;Exempt
16357633;Room with a balcony in Gràcia.;26689772;Kasia;Gràcia;la Vila de Gràcia;41,40902;2,15558;Private room;34;4;2;02/09/2017;0,03;1;0;0;
12584187;At the heart of Barcelona (monthly rental);26721284;Teresa;Ciutat Vella;el Raval;41,37928;2,17144;Entire home/apt;65;32;0;;;1;0;0;
5196775;Quiet 2 bed apt with Balcony, Pool,  Free Parking;26729391;Stanislav;Sant Martí;Provençals del Poblenou;41,40876;2,20379;Entire home/apt;219;3;59;06/09/2022;0,65;1;336;27;HUTB-003021
5,93964E+17;Lovely apartments in Barcelona;26741666;Ash;Eixample;l'Antiga Esquerra de l'Eixample;41,39365;2,14924;Entire home/apt;650;1;0;;;1;365;0;HUTB-001335
5178129;Enjoy the Class and Design of this Delicious and Colorful Apartment;26781307;Ariel;Gràcia;el Camp d'en Grassot i Gràcia Nova;41,40577;2,16316;Entire home/apt;159;3;208;28/08/2022;2,24;8;287;35;HUTB-010916
12791930;Goza del Lujo y el Diseño en esta Casa para Dos;26781307;Ariel;Sant Martí;el Camp de l'Arpa del Clot;41,41195;2,17915;Entire home/apt;81;32;101;14/08/2022;1,33;8;132;7;Exempt
21214815;Relax on the Rooftop Terrace of an Exquisite and Colorful Apartment;26781307;Ariel;Sants-Montjuïc;Sants;41,38099;2,1354;Entire home/apt;72;32;18;27/08/2022;0,31;8;166;4;Exempt
21388443;Colorful and Romantic Apartment with a Rooftop Terrace;26781307;Ariel;Sants-Montjuïc;Sants;41,38139;2,13597;Entire home/apt;72;32;19;10/08/2022;0,33;8;112;4;Exempt
21389251;Vibrant Flat with Rooftop Terrace and City Views;26781307;Ariel;Sants-Montjuïc;Sants;41,38123;2,1352;Entire home/apt;81;32;19;07/08/2022;0,33;8;178;8;Exempt
21393496;Relax on the Rooftop Terrace of a Colorful Retreat;26781307;Ariel;Sants-Montjuïc;Sants;41,37995;2,13745;Entire home/apt;108;30;10;23/04/2021;0,2;8;158;0;Exempt
21408803;Premium Designer Living with a Stunning Rooftop Terrace;26781307;Ariel;Sants-Montjuïc;Sants;41,37999;2,13545;Entire home/apt;72;32;16;15/08/2022;0,29;8;185;2;Exempt
29048134;★ Delightful House with big Terrace in Barcelona ★;26781307;Ariel;Sant Martí;el Camp de l'Arpa del Clot;41,41155;2,17922;Entire home/apt;81;32;9;13/06/2021;0,19;8;132;0;Exempt
5179215;BED & BIKE HOSTEL * 1 bed in a comfy 12 beds dorm;26787977;Disset;Eixample;la Dreta de l'Eixample;41,397133;2,176212;Shared room;38;1;130;08/09/2022;1,44;6;135;112;AJ000604
5561974;BED & BIKE HOSTEL * 1 bed in a comfy 16 beds dorm;26787977;Disset;Eixample;la Dreta de l'Eixample;41,397133;2,176212;Shared room;35;1;279;09/09/2022;3,08;6;132;245;AJ000604
38687404;BED & BIKE HOSTEL * Double room private bathroom;26787977;Disset;Eixample;la Dreta de l'Eixample;41,397133;2,176212;Hotel room;171;1;2;28/02/2022;0,06;6;119;1;AJ000604
38692852;BED & BIKE HOSTEL* 1 bed FEMALE ONLY 4 bed ENSUITE;26787977;Disset;Eixample;la Dreta de l'Eixample;41,397133;2,176212;Shared room;45;1;15;19/08/2022;0,44;6;127;14;AJ000604
38712946;BED & BIKE HOSTEL* 1 bed FEMALE ONLY 4bed SHARED B;26787977;Disset;Eixample;la Dreta de l'Eixample;41,397133;2,176212;Shared room;41;1;31;06/09/2022;0,85;6;121;26;AJ000604
38714452;BED & BIKE HOSTEL * Double room shared bathroom;26787977;Disset;Eixample;la Dreta de l'Eixample;41,397133;2,176212;Hotel room;154;1;14;08/09/2022;0,42;6;120;13;AJ000604
5180662;Charming Atic with 2 Terraces;26794841;Ana;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;41,39525;2,14101;Entire home/apt;180;3;116;25/08/2022;1,28;1;136;13;HUTB-422058
21469954;Cosy Room with the BEST LOCATION - PRIVATE BALCONY;26804177;Jaume;Ciutat Vella;el Raval;41,38359;2,16852;Private room;107;1;21;21/05/2019;0,35;1;0;0;Exempt
11174426;BWH Princesa Born 2 2;26828317;Blackandwhitehome;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;41,38535;2,17883;Entire home/apt;57;32;6;05/12/2021;0,09;9;231;1;
11174833;BWH Princesa Born 2 1;26828317;Blackandwhitehome;Ciutat Vella;el Barri Gòtic;41,38419;2,17817;Entire home/apt;65;32;5;05/12/2021;0,08;9;307;1;
17296867;BWH Princesa Born Duplex 1 2;26828317;Blackandwhitehome;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;41,38558;2,17812;Entire home/apt;65;32;9;04/08/2021;0,16;9;179;0;
17307013;BWH Princesa Born 4 2;26828317;Blackandwhitehome;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;41,38357;2,17964;Entire home/apt;57;32;2;20/09/2021;0,14;9;276;1;
17741245;BWH Princesa 1 1;26828317;Blackandwhitehome;Ciutat Vella;el Barri Gòtic;41,38355;2,1784;Entire home/apt;57;32;4;12/08/2021;0,06;9;252;0;
17741453;BWH Princesa 3 2;26828317;Blackandwhitehome;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;41,38472;2,18035;Entire home/apt;57;32;6;26/08/2022;0,1;9;222;2;
17741885;BWH Princesa 3 1;26828317;Blackandwhitehome;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;41,38499;2,18026;Entire home/apt;65;32;0;;;9;282;0;
18231716;BWH Princesa Born 4 1;26828317;Blackandwhitehome;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;41,38551;2,17989;Entire home/apt;65;32;0;;;9;311;0;
49936669;Blackandwhitehome Princesa Born Dúplex 1 3;26828317;Blackandwhitehome;Ciutat Vella;el Barri Gòtic;41,38358;2,17833;Entire home/apt;41;32;1;06/08/2022;0,81;9;41;1;
5197752;HoHomes - Centric Entire Barcelonian Flat;26888295;Ana I Miki;Eixample;la Dreta de l'Eixample;41,393337;2,170438;Entire home/apt;428;1;126;07/09/2022;1,47;2;312;7;HUTB-003189
5494667;HoHomes - Luxury Palacete;26888295;Ana I Miki;Eixample;la Dreta de l'Eixample;41,39508;2,17116;Entire home/apt;678;1;74;13/08/2022;0,98;2;297;17;HUTB-006757
30493932;Single room near to Barcelona Sants Station;26906142;Marbella;Sants-Montjuïc;Sants - Badal;41,37552075;2,126170055;Private room;28;1;2;31/08/2022;2;1;162;2;Exempt
44023980;Room natural light,big bed and terrace at the flat;26913749;Brawnie;Horta-Guinardó;el Guinardó;41,42357;2,17736;Private room;28;30;0;;;1;52;0;
5259603;Bedroom +private bath in San Antoni;26971650;Guadalupe;Eixample;Sant Antoni;41,37692;2,15492;Private room;80;4;47;02/03/2018;0,51;1;0;0;
5,57211E+17;Nice room with WI-FI en Barcelona;26980176;Anastasia;Sant Martí;el Besòs i el Maresme;41,41764;2,21237;Private room;19;31;1;30/04/2022;0,22;3;62;1;
6,03598E+17;Habitación clásica!;26980176;Anastasia;Sant Andreu;el Bon Pastor;41,446;2,22418;Private room;61;3;8;16/08/2022;2,53;3;20;8;Exempt
6,08612E+17;Habitación acogedora 1-1!;26980176;Anastasia;Sant Andreu;el Bon Pastor;41,44383;2,22417;Private room;42;3;19;25/08/2022;4,25;3;14;19;Exempt
5,91056E+17;104 Acogedor Apt. recién reformado en zona alta;27008590;Ramon;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;41,40129;2,14276;Entire home/apt;165;4;4;25/07/2022;0,81;7;152;4;HUTB-003631
6,022E+17;101 Acogedor Apt. recién reformado en zona alta;27008590;Ramon;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;41,39963;2,14355;Entire home/apt;162;5;5;24/08/2022;1,81;7;62;5;HUTB-003631
6,02224E+17;102 Acogedor apart. recién reformado en zona alta;27008590;Ramon;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;41,40013;2,1439;Entire home/apt;165;3;17;23/08/2022;4,02;7;160;17;HUTB-003631
6,02228E+17;203 Acogedor Apt. recién reformado en zona alta;27008590;Ramon;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;41,3994;2,1419;Entire home/apt;160;3;8;20/08/2022;2,16;7;166;8;HUTB-003631
6,3922E+17;302 Precioso Apt. con servicios en Barcelona;27008590;Ramon;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;41,39934447;2,144173148;Entire home/apt;165;4;3;01/09/2022;3;7;72;3;HUTB003631
6,39221E+17;303 Precioso Apt. Con servicios en Barcelona;27008590;Ramon;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;41,40110965;2,143782593;Entire home/apt;165;3;2;20/08/2022;1,36;7;75;2;HUTB003631
6,39223E+17;202 Precioso Apt. con servicios en Barcelona;27008590;Ramon;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;41,40158066;2,143873837;Entire home/apt;165;3;6;26/08/2022;4,29;7;78;6;HUTB003631
5230474;Bright apartment near the center of Barcelona;27067882;Montse;Sant Martí;el Besòs i el Maresme;41,42711;2,22391;Entire home/apt;101;2;190;29/08/2022;2,56;1;326;46;HUTB-036603
37213568;Unique & special place in the heart of El Born;27095343;Sebastian;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;41,38392;2,1859;Private room;54;2;5;02/10/2019;0,13;1;0;0;Exempt
5238025;Habitación doble Sagrada Familia;27106896;Paz &;Eixample;la Sagrada Família;41,40608;2,17715;Private room;35;2;0;;;1;0;0;
13304618;Double Room;27142065;Jessica;Eixample;el Fort Pienc;41,39837;2,18067;Private room;50;1;22;18/05/2019;0,29;1;0;0;
25576787;Quiet double room - For students and professionals;27156730;Neus;Nou Barris;Verdun;41,44404;2,17395;Private room;30;90;3;05/10/2021;0,06;4;59;1;
25991069;Quiet single room - For students and professionals;27156730;Neus;Nou Barris;les Roquetes;41,4461;2,17375;Private room;22;90;0;;;4;59;0;
26268920;Quiet and well connected apartment - For students;27156730;Neus;Nou Barris;les Roquetes;41,44532;2,17444;Entire home/apt;47;90;0;;;4;65;0;
31228344;One-room coquettish apartment - For students;27156730;Neus;Nou Barris;les Roquetes;41,44603;2,17805;Entire home/apt;29;90;2;23/01/2022;0,15;4;212;1;
13115342;Cozy room very well located - Arc del Trioumf;27160648;Kel;Eixample;el Fort Pienc;41,39245;2,1835;Private room;50;1;4;05/07/2016;0,05;1;0;0;
8442656;Hab doble con vista a la Sag Flia.;27171631;Nani;Horta-Guinardó;el Baix Guinardó;41,41106;2,16534;Private room;23;1;6;01/12/2015;0,07;1;0;0;
19445891;Cool Bohemian Flat: Room to Rent;27194790;Brandie;Sants-Montjuïc;Sants;41,37589;2,13876;Private room;50;2;6;01/10/2017;0,09;1;0;0;
28972389;🌼 Cozy bedroom  in Downtown Barcelona!;27203628;Ana Luiza;Eixample;Sant Antoni;41,3764;2,16175;Private room;77;4;28;02/08/2022;0,59;1;162;5;asd-123456
11372386;Apart. Barcelona-Congress;27230483;Gema;Sants-Montjuïc;la Marina de Port;41,35677;2,12793;Entire home/apt;200;3;68;04/08/2022;0,88;1;2;15;HUTB-014514
14052915;Beautiful new loft in the heart of el BORN;27273342;Silvia;Ciutat Vella;el Barri Gòtic;41,38182;2,18116;Entire home/apt;43;31;18;30/06/2022;0,24;2;271;1;
22261491;New flat in XV century building of BORN district;27273342;Silvia;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;41,38232;2,18173;Entire home/apt;45;32;6;23/07/2022;0,23;2;88;4;
5269330;All you need at home- 100% Family Welcome;27274671;Valentina;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41,40734;2,20537;Entire home/apt;250;1;86;12/06/2022;0,94;1;316;2;HUTB-008388
38411319;Centrica Habitación doble;27321489;Alessio;Ciutat Vella;el Barri Gòtic;41,37964;2,17997;Private room;45;2;6;04/11/2019;0,17;1;0;0;Exempt
5293741;CHEERFUL APARTMENT IN GRACIA / HUTB-007970;27415240;Xavier;Gràcia;el Camp d'en Grassot i Gràcia Nova;41,41072;2,15958;Entire home/apt;112;3;156;05/09/2022;1,73;1;279;30;HUTB-007970
5349031;Amazing Penthouse in the centre;27514370;Mariona;Eixample;la Nova Esquerra de l'Eixample;41,38714;2,14986;Entire home/apt;165;12;20;01/09/2022;0,22;9;15;3;HUTB-003392
5392353;Céntrico apartamento con estilo propio;27514370;Mariona;Eixample;la Dreta de l'Eixample;41,39964;2,17307;Entire home/apt;220;32;177;08/08/2022;1,93;9;109;15;Hutb-005837
5413553;Fabulous Apartment with big terrace;27514370;Mariona;Eixample;la Dreta de l'Eixample;41,39964;2,17307;Entire home/apt;180;4;89;19/08/2022;1;9;135;9;Hutb-005837
6856056;Lovely apartment in Sagrada Familia;27514370;Mariona;Horta-Guinardó;el Baix Guinardó;41,40768;2,16947;Entire home/apt;200;4;66;07/09/2022;0,77;9;147;21;Hutb-008159
16387031;Awesome Apartment with city views;27514370;Mariona;Sant Martí;el Clot;41,40975;2,18761;Entire home/apt;88;32;8;30/09/2020;0,14;9;6;0;Exempt
18623248;Big and Bright apartment in Camp Nou;27514370;Mariona;Les Corts;la Maternitat i Sant Ramon;41,38116;2,12568;Entire home/apt;150;15;0;;;9;9;0;HUTB-008001
27270664;Apartmento acogedor en Poblenou;27514370;Mariona;Sant Martí;el Poblenou;41,40205;2,20511;Entire home/apt;53;32;2;30/04/2020;0,04;9;86;0;
5,91189E+17;Elegant & Stylish apartment in the city center;27514370;Mariona;Eixample;el Fort Pienc;41,39764;2,17725;Entire home/apt;250;4;14;05/09/2022;3,23;9;154;14;HUTB-008323
6,83729E+17;Cosy apartment with terrace and swimming pool;27514370;Mariona;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41,4066;2,21377;Entire home/apt;80;35;0;;;9;284;0;
5311505;Gracia Lovely Apartment 228;27515602;Amira;Gràcia;la Vila de Gràcia;41,40315;2,16222;Entire home/apt;177;3;59;08/01/2022;0,7;5;283;6;HUTB-006946
5312035;Gracia Lovely Apartment Planeta;27515602;Amira;Gràcia;la Vila de Gràcia;41,40122;2,15618;Entire home/apt;177;3;66;07/08/2022;0,8;5;259;12;HUTB-006945
5312339;Gracia Lovely Apartment 233P;27515602;Amira;Gràcia;la Vila de Gràcia;41,40305;2,16062;Entire home/apt;202;3;196;15/08/2022;2,23;5;313;31;HUTB-004938
5313220;Gracia Lovely Apartment 233 ET;27515602;Amira;Gràcia;la Vila de Gràcia;41,4029;2,16197;Entire home/apt;176;3;76;10/04/2022;0,95;5;331;9;HUTB-007014
9292045;Gracia Lovely Apartment 233S extraCLEAN;27515602;Amira;Gràcia;la Vila de Gràcia;41,40469;2,16081;Entire home/apt;187;3;169;13/08/2022;2,06;5;269;28;HUTB-007015
6384013;Sant Antoni 2 Downtown Barcelona Modern;27573426;EasyFlat;Ciutat Vella;el Raval;41,378586;2,16468;Entire home/apt;144;2;41;26/08/2022;0,47;17;311;31;HUTB-002124
6459592;Rambla Plça Catalunya 2BR free wifi equipped for;27573426;EasyFlat;Ciutat Vella;el Raval;41,38517;2,16931;Entire home/apt;69;32;16;13/08/2022;0,18;17;273;5;
6533299;Central apt free wifi for Corporate travelers;27573426;EasyFlat;Ciutat Vella;el Raval;41,38365;2,16968;Entire home/apt;58;32;11;23/10/2021;0,13;17;297;1;
6564124;Rambla E Plaça Catalunya Corporate Ideal for;27573426;EasyFlat;Eixample;la Dreta de l'Eixample;41,38576;2,17003;Entire home/apt;69;32;8;03/09/2022;0,11;17;303;2;
6581639;Ideal for families Quiet bright and comfi Free;27573426;EasyFlat;Eixample;l'Antiga Esquerra de l'Eixample;41,39102;2,14559;Entire home/apt;165;2;102;25/08/2022;1,22;17;315;31;HUTB-004524
7849983;Sant Pere 1 Centrally located unique with balcony;27573426;EasyFlat;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;41,38837;2,17689;Entire home/apt;59;32;3;03/08/2022;0,04;17;252;1;
8661298;Ideal for expats and couples Gorgeous views over;27573426;EasyFlat;Ciutat Vella;el Raval;41,38352;2,16924;Entire home/apt;66;32;9;02/08/2022;0,12;17;258;2;
8661616;Monthly stays on Upper Rambla Ideal for Corporate;27573426;EasyFlat;Ciutat Vella;el Barri Gòtic;41,38564;2,1707;Entire home/apt;58;32;8;02/08/2022;0,11;17;303;2;
8661774;Rambla C ideal for business travelers free wifi;27573426;EasyFlat;Ciutat Vella;el Raval;41,38341;2,17061;Entire home/apt;66;32;11;13/11/2021;0,15;17;289;1;
8662474;Spacious 2 Br Apt free WiFi and equipped for long;27573426;EasyFlat;Ciutat Vella;el Barri Gòtic;41,38508;2,17147;Entire home/apt;69;32;9;10/08/2022;0,12;17;226;3;
8662791;Rambla F Plaça Catalunya great views Ideal for;27573426;EasyFlat;Ciutat Vella;el Barri Gòtic;41,38438;2,17149;Entire home/apt;68;32;9;01/09/2022;0,12;17;313;4;
8664238;Rambla I Plaça Catalunya Very quiet Ideal for;27573426;EasyFlat;Ciutat Vella;el Raval;41,38364;2,16958;Entire home/apt;58;32;11;04/08/2022;0,14;17;284;2;
9380158;Ideal for couples wifi city views terrace Gràcia;27573426;EasyFlat;Gràcia;Vallcarca i els Penitents;41,41393291;2,145925071;Entire home/apt;164;2;59;28/08/2022;0,78;17;282;1;HUTB-006621
9381010;Rambla J Plaça Catalunya City observatory;27573426;EasyFlat;Ciutat Vella;el Barri Gòtic;41,38544;2,17096;Entire home/apt;66;32;10;25/05/2022;0,12;17;306;2;
13108452;Zoetrope Passatge Sert Urquinaona Wifi ideal for;27573426;EasyFlat;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;41,38805;2,17598;Entire home/apt;54;32;14;01/09/2022;0,19;17;69;3;
13286692;Rambla K Plaça Catalunya upper part of La Rambla;27573426;EasyFlat;Ciutat Vella;el Raval;41,3837;2,17125;Entire home/apt;57;32;9;27/08/2022;0,15;17;301;6;
32057454;Ideal homebase in Barceloneta for freelance;27573426;EasyFlat;Ciutat Vella;la Barceloneta;41,38024;2,18982;Entire home/apt;54;32;7;22/04/2022;0,18;17;252;3;
5322583;Barcelona beach apartment;27576460;Rosa;Sant Martí;la Vila Olímpica del Poblenou;41,39137;2,19999;Entire home/apt;150;3;242;04/09/2022;2,69;2;231;54;HUTB-004187
35414199;Barcelona city center apartment;27576460;Rosa;Eixample;la Nova Esquerra de l'Eixample;41,38203;2,15806;Entire home/apt;105;32;11;01/09/2022;0,29;2;135;7;
5323760;Charming & Sunny with Terrace steps to Old town.;27581535;Linus;Sants-Montjuïc;el Poble Sec;41,37354;2,1625;Entire home/apt;264;4;285;31/08/2022;3,09;1;275;36;HUTB-011735
17116080;Sunny room perfect located;27582176;Edén & Vero;Horta-Guinardó;el Baix Guinardó;41,41294;2,16551;Private room;30;2;106;25/05/2019;1,58;2;0;0;
17120024;Warm room perfect located;27582176;Edén & Vero;Horta-Guinardó;el Baix Guinardó;41,41294;2,16551;Private room;19;2;129;25/05/2019;1,92;2;0;0;Exempt
16331344;Double room with private bathroom;27604634;Alicia;Horta-Guinardó;la Font d'en Fargues;41,42509;2,16372;Private room;30;2;0;;;1;0;0;
35798703;Private Room with Private Bathroom in BCN Center;27638741;Stefania;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;41,382557;2,182196;Private room;86;3;97;27/08/2022;2,5;1;96;67;Exempt
5345273;EXCLUSIVE USE House in the City Center/Beach;27698611;Angeles;Ciutat Vella;la Barceloneta;41,38151;2,18696;Entire home/apt;295;3;256;31/08/2022;2,89;1;77;29;HUTB-002224
6,34453E+17;Hermoso apartamento en Barcelona;27713153;David;Eixample;el Fort Pienc;41,393951;2,18154;Private room;40;1;6;07/09/2022;2,9;1;317;6;Exempt
5818871;Central Duplex with Private Terrace;27778700;Juan Carlos & Nina;Eixample;la Dreta de l'Eixample;41,39368;2,17471;Entire home/apt;312;4;209;21/08/2022;2,36;6;326;50;HUTB-008249
10642160;Trendy & Luminous Apartment in the City Center;27778700;Juan Carlos & Nina;Eixample;el Fort Pienc;41,39445;2,17767;Entire home/apt;241;4;203;04/09/2022;2,62;6;325;52;HUTB-006769
18322249;★ELEGANT 3 BD Sagrada Familia/AC/1Go Wifi/SmartTV;27778700;Juan Carlos & Nina;Eixample;la Dreta de l'Eixample;41,3997;2,17317;Entire home/apt;191;4;112;03/09/2022;1,71;6;323;43;HUTB-007502
18338221;★SUNNY 3 BD PENTHOUSE MONTJUIC VIEWS/FIRA/CONGRESS;27778700;Juan Carlos & Nina;Sants-Montjuïc;la Font de la Guatlla;41,37309;2,14721;Entire home/apt;203;4;90;24/08/2022;1,38;6;335;18;HUTB-787690
19559005;★BRIGHT 3 BD APT Nr Sagrada Familia/AC/1Go Wifi;27778700;Juan Carlos & Nina;Eixample;la Sagrada Família;41,40061;2,17358;Entire home/apt;224;4;118;30/08/2022;1,89;6;335;44;HUTB-010384
19694387;★LUMINOUS 3 BD APT Nr Sagrada Familia/AC/1Go Wifi;27778700;Juan Carlos & Nina;Eixample;la Sagrada Família;41,40061;2,17358;Entire home/apt;221;4;80;31/08/2022;1,28;6;337;18;HUTB-010383
18500822;Cozy double bedroom, steps from Sagrada Familia!;27875675;Aleksandra;Eixample;la Sagrada Família;41,40705;2,17285;Private room;100;4;0;;;1;0;0;
12985982;Double bedroom near to the beach;27880183;Maëva;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;41,38692;2,18047;Private room;25;1;2;04/07/2016;0,03;1;0;0;
18943543;Comfortable room for family stay.;27898538;Maria;Sant Martí;el Besòs i el Maresme;41,41502;2,21812;Private room;81;1;4;19/08/2017;0,06;1;0;0;
50564669;Habitación individual en Sagrada familia;27918880;Marta;Eixample;la Sagrada Família;41,40728;2,17622;Private room;53;1;1;28/12/2021;0,12;1;212;1;Exempt
16990689;Apartamento de lujo, muy cerca de Plaza España;27939636;Daniel;Sants-Montjuïc;Hostafrancs;41,37521;2,14505;Entire home/apt;200;32;0;;;1;0;0;
6178385;Apartment 5 people well connected;27951425;Marc;Sarrià-Sant Gervasi;el Putxet i el Farró;41,40597;2,14965;Entire home/apt;91;32;7;20/12/2019;0,08;1;252;0;
5483016;Economic flat with private terrace!;27954529;Anders;Eixample;Sant Antoni;41,37549;2,15916;Entire home/apt;101;1;280;21/08/2022;3,16;4;300;56;HUTB-002620
6082313;Cosy and central flat to a very good price!;27954529;Anders;Sants-Montjuïc;el Poble Sec;41,37247;2,16679;Entire home/apt;91;1;330;08/09/2022;3,71;4;290;67;HUTB-007003
7953354;Comfortable and economic flat in the city center;27954529;Anders;Sants-Montjuïc;el Poble Sec;41,37322;2,16194;Entire home/apt;80;1;309;10/09/2022;3,62;4;0;63;HUTB-004023
7954069;Economic attic with perfect location;27954529;Anders;Sants-Montjuïc;el Poble Sec;41,37367;2,1665;Entire home/apt;81;1;298;02/09/2022;3,52;4;311;64;HUTB-002029
7972318;BCN;27970802;Solange;Sants-Montjuïc;Sants - Badal;41,37519;2,12389;Private room;26;1;0;;;1;0;0;
5399718;Apt maravilloso y acogedor Barcelona Centro;27991129;Rossamari;Sants-Montjuïc;la Font de la Guatlla;41,37287;2,14658;Entire home/apt;136;4;14;23/08/2022;0,22;1;303;8;HUTB-006764
7739371;Cosy room in Barcelona center;28004234;Fabien;Ciutat Vella;el Raval;41,38188;2,1641;Private room;25;2;0;;;1;0;0;
45463833;Habitación en piso tranquilo;28018348;Andrea;Sant Martí;el Clot;41,40758;2,18563;Private room;12;30;0;;;1;0;0;
18249861;Atico con terraza en el Eixample;28033024;Gemma;Eixample;Sant Antoni;41,37831;2,15597;Entire home/apt;120;2;37;22/10/2018;0,57;1;0;0;HUTB-004119
5407955;Hermosa habitación con balcón;28034990;Chorch;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;41,38702;2,17567;Private room;80;5;182;01/09/2022;2;2;0;6;Exempt
5553833;Linda habitación con vista al Palau;28034990;Chorch;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;41,38893;2,17586;Private room;80;1;225;04/09/2022;2,47;2;1;16;Exempt
5409739;Anima Apartments Sants - Premium Plus;28043451;Anima Apartments;Sants-Montjuïc;Sants;41,37478;2,13175;Entire home/apt;235;1;130;24/08/2022;1,42;13;54;14;HUTB-012702
6124474;Anima Apartments Premium with terrace;28043451;Anima Apartments;Eixample;la Sagrada Família;41,40096;2,17286;Entire home/apt;235;1;203;26/08/2022;2,3;13;52;34;HUTB-008381
